,Tweets,label
148,"سوات امن غواړي ، خو رياست دا پشتانو پۀ وینو ډالر ګټل غواړي
مشر منظور جان 
@ManzoorPashteen
#سوات_اولسی_پاسون
#PashtunLivesMatterr",army
149,"چې جهان تیاره تیاره شی اور شی تندر شی عذاب شی
زه  پښتون د  پښتو غر شم، نه یریږم، نه نړیږم
غنې خان
#RememberingGhaniKhan",army
150,"صبا سهار په 6 بجې به دې پېښور نه مشر منظور پشتين سره دې ملګرو باجوړ اولسي امن پاڅون کې ګډون لپاره روانېږي، ټولو ملګرو نه دې خپل وطن دې امن او سولې په خاطر دې ګډون هيله کوو
#باجوړ_امن_پاڅون
@RahmanKhyber
 @ManzoorPashteen
 @najeebU20540637",army
151,"پشتون تحفظ مومینٹ کے مرکزی رہنما 
@Aliwazirna50
 کو صحت کی خرابی کے باعث ہسپتال منتقل کیا گیا۔
یاد رہے کہ علی وزیر ریاستی دہشتگردی، گڈ اور بیڈ، ٹارگٹ کیلینگ کیخلاف آواز اُٹھانے کی جرم میں پچھلے 2 سال سے پابند سلاسل ھے۔
#ReleaseAliWazir
@ManzoorPashteen",army
152,"“I was 23 when we started 
@PashtunTM_Offi
; now I’m 27 & my CNIC is blocked, passport is blocked, my SIM is blocked; I can’t enter Balochistan, Kashmir, GB. This is youth participation in politics in Pakistan for you.” 
@ManzoorPashteen
 #OpenSouthAsia #ClosedBordersOpenWebsites",army
153,"اگر پاکستان کے ادارے اس غلاموں کی اس جرنیلوں کی غلامی کو قبول کرتی ہیں۔ اگر میڈیا اس غلامی کو قبول کرتی ہے۔ اگر صوبای حکومتوں نے بھی قبول کی ہے۔ 

ایک بات سن لے ۔ PTM نہیی قبول کرتی اس غلامی کو۔ 
@ManzoorPashteen
#IAmManzoorPashteen",army
154,"ستا ټوپۍ د انقلاب د څپو نښه.

خبری یه ملغلری دی 
@ManzoorPashteen",army
155,"ریاست د اټک پُل نه د پُل صراط مثال جوړ کړې دې.
د اټک پُل دې خوا دهماکې، ټارګټ کیلنګ، په وسایلو قبضې، وژنې، بې روزګارې، جنګونه او فسادونه
او د اټک پُل په هغې خوا بیا امن، روزګار، تعلیم او ژوند.
مشر 
@ManzoorPashteen
 
#Peshawarblast #Peshawarunderattack",army
156,"خیبر لنڈیکوتل کے عمران ولد عبدالمالک کئی دِنوں سے کشمور سندھ میں اغواکاروں کے شکنجے میں ہے۔عمران پر بدترین تشدد ویڈیو وائرل۔
سندھ حکومت اور سندھ کے تمام تنظیموں سے اس کیس میں مثبت کردار کی امید کرتے ہیں۔
مزکورہ علاقے میں مسلسل اغواکاری واقعات کی روک تھام سندھ حکومت کی زمہ داری ہے",army
157,خیبر ؛ ظلم کی انتہا ؛بھتہ نا دینے پر افغان کارگو گاڑی کے ڈرائیور پر تشدد،آنکھ ضائع ہونے کا خطرہ۔طورخم میں پولیس اہلکاروں نے بھتہ دینےکا مطالبہ کیا۔پیسے کم تھے، پورے ناکرسکےجس پر پولیس طیش میں آکر تشدد کرنے لگےاور ڈرائیور کوشدید زخمی کردیا ۔ جس کوحیات میڈیکل کمپلیکس منتقل کردیاگیا,army
158,"2/2.
#لاہور 
لیبر ٹی چوک لاہور
ٹائم=>07:00pm
#کوئٹہ 
کوئٹہ پریس کلب
ٹائم=>0:300pm
#مرادن 
تخت بائی بازار مردان
ٹائم=>02:00pm
#کراچی 
سھراب گوٹ کراچی
ٹائم=> 03:00pm
#خیبر 
باب خیبر
ٹائم=>10:00am
#صوابی 
شوا اڈا، صوابی
ٹائم=>02:00pm
#چارسدہ 
شمالی اشنغر چارسدہ
ٹائم=>02:00pm",army
159,"کل دوپہر 2 بجے مشر منظور پشتون ساتھیوں سمیت بونیر آمن احتجاج میں شرکت کرینگے
 بونیر کے تمام پختونوں سے شرکت کی اپیل ۔ 

 #بونیر_امن_لاریون 
#ptmkhyber",army
160,"سبا د جمعې په ورځ د امن په حق کې او ترهاګرې او جنګونو پر ضد غونډې.

جنوبی وزیرستان وانه_____سحر 9 بجې
سوات چارباغ_____ماسپښین دوه بجې
شانګله الپوری______ماسپښین دوه بجې
بونیر سواړۍ قیصر ولی خان چوک______ماسپښین دوه بجې
کراچی بنارس باچاخان چوک______ ماسپښین دوه بجې",army
161,Breaking News: Most Important News. This may shock you and surprise you. Read all about it.,army
162,"منظور پشتین پسې د داسي مورکیو دعاګاني  دي
@ManzoorPashteen",army
163,"وہ خود بیرونی ایجنٹ ہیں 
وہ دوہری شہریت والے ہیں
وہ اربوں ڈالر لیتے ہیں
ہمیں برباد کرنے کیلئے 33 ارب ڈالر والے لوگ جب ہم امن کیلئے اواز اٹھاتے ہیں تو ہمیں کہتے ہیں کہ اپ نے ڈالر لئے ہیں۔ وہ خود کھا رہے ایجنٹ ہیں تو دوسروں کو بھی ایسا ہی سمجھتے ہیں 
@ManzoorPashteen",army
164,"په شمالي وزیرستان کې ډير بد حال شروع دي
ده وزيرستان په ټولو روډونو ارمی واله ولاړ وي چي ده ارمي ګاړي راځي ده غغی راتګ نه يوا ګهنټه محکي روډونه بند کړي تر دي خده چي پرون يي يو ده زړه مريض ته هم اجازه نه ورکوله نو داسي ملک او داسی قانون . داسي زندګی باندي لغنت شه
@ManzoorPashteen",army
165,"کراچی کورنګی بلال کالونی کې سلیمان خیلو د پی ټی ایم تنظیمی غونډه وکړه چې ځائی تنظیم ښه په منظم ډول سره د لوئ تعدادغړوجوړشو
سلیمانخیل زنده باد،تل دې ښاداوآبادوی دپښتون افغان وطن یولویه اوتکړه برخه دا
په غونډه کې نورالله ترین,حاجی عبدالصمداوهدایت الله هم ګډون درلود
@ManzoorPashteen",army
166,"لطيف لالا په وکالت پيسې نه دی ګټلې ، قام يې پرې ګټلو  ځکه يې نن ټول قام يادوي

منظور پشتين 
@ManzoorPashteen",army
167,"Pashtun's are not terrorist, Pastun's are the Victim of terrorism.
@ManzoorPashteen
 

#عامر_میر_معافی_مانگو 
#عامر_میر #DroneAttacks 
#Justice4PashtunChildren",army
168,قانون اور کچھ نہیں رہ گیا ہے بس صرف مقتدر حلقے کے ظلم جبر پر تنقید کرنے والے کو سزا دینے کے لئے رہ گئی ہے؟؟؟ https://twitter.com/Khankamoo/status/1623963925518901249…,army
169,"جنرلوں نے واقعی سیاست میں مداخلت بند کی ہوتی تو ضمانتوں کے باوجود علی وزیر جیل میں نہیں ہوتے اور نہ ایف ائی ار گردی ہوتی۔
علی وزیر کو رہا کیا جائے۔
#EndArbitraryDetentionOfAliWazir",army
170,"—او خپل ولس د هغې له ګټو او زیانونو خبر کړي او په هغه کې د ټولنې د پرمختګ لپاره لاره او په هغې د عمل هڅه وښائی.
عکسونه نن د پښتنو کلتور ورځ په مناسبت کوئټه کې د پی ټی ایم جنوبی پشتونخوا له اړخه غونډه ده چې اولس ته د کلتور پوهنه او اهمیت ښائی.
#پښتون_کلتور_ورځ_دې_نیکمرغه_وی 
۴/۴",army
171,"بھارتی ایجنسی (را) سے پیسے لینے کے ایک سوال کے جواب میں پی ٹی ایم سربراہ منظور پشتین نے کہا کہ 33 بلین ڈالر لینے والوں کو میں چیلنج دیتا ہوں کہ اگر وہ ہمارے اوپر ایک پیسہ بھی ثابت کرے تو ہم ہر قسم کی سزا کیلئے تیار ہے ۔
@ManzoorPashteen",army
172,"سوات کی آواز 
غنڈہ گردی نامنظور 
جبری گمشدگی نامنظور 
بھتہ خوری نامنظور 
منظور پشتین ،سینیٹر مشتاق احمد خان، ایمل ولی خان اورافراسیاب خٹک کا ایک جگہ اکٹھے خطاب کرنا بہت بڑی تبدیلی کا پتہ دے رہا ہے ⁦
@ManzoorPashteen
⁩ ⁦
@SenatorMushtaq
⁩ ⁦
@AimalWali
⁩ ⁦⁦",army
173,"وہی لوگ،وہی پالیسیاں،وہی ڈالری جنگیں،وہی پشتون اور وہی پشاور۔۔

تبدیلی صرف شھداء کےشمار و اعداد میں آئی ہے2016 کےواقعےمیں 149 پشتون بچےبشمول اساتذہ کی قتل عام ہوئی تھی،2023 پولیس لائن واقعے میں 80 پشتونوں کی قتل عام ہوئی اور 149سےزیادہ لوگ زخمی ہوئیں۔
بس کر اب یہ پشتون نسل کشی ",army
174,"پی ټی ایم ډی ائ خان ملګرو نن په زرګونو شمېر سېلاب ځپلو خلکو سره خوراکی مرستې وکړې. غورځنګ د قام دې او قامی غورځنګ بۀ هیڅکله خپل قام یوازې نه پریږدی 
غورځنګ دې تل ښاد و اباد وی 
پی ټی ایم زنده باد 
پشتانه زنده باد
@ManzoorPashteen",army
175,مشر حاجی عبدلصمدخان په مشري کې حجره په حجره په ګړد ډومیل بازار کې او د سیاسی ګوندونو مشرانو سره مو لیدنه وشوا۔د ډومیل وزیر باشعوره زوانانو مشرانو مننه کوو چي کمپین کې یه پوره ورځ راسره تیره کړه۔انشاءالله بنو امن مارچ کې ګډون کوالو د پاره ډومیل وزیر سیمې څخه لویه قافله به راځي۔,army
176,"اس شخص کو ہمارے ایجنسیوں نے غدار بناکر پیش کیا لیکن آج یہ غدار اپنے پختون بھائیوں کےساتھ کھڑا ہے اور کوئی محب وطن جرنیل نظر نہیں آرہا 
شکریہ منظور 
 
@ManzoorPashteen",army
177,"اوس به بلها یاغیان پیدا شي ، ته لږ صبر وکړه
#IAmManzoorPashteen",army
178,"Bloody & strategic shows continue in heavily militarized & securitized Pashtunkhwa. Ground is being prepared for new wave of war on terror. Pashtunkhwa is being used as a strategic backyard for proverbial ""great games"". The elephant in the room shouldn't hide behind covers.",army
179,"سینٹرل جیل کراچی،@AliWazirrNa50سےملاقات,تفصیلی تبادلہ خیال،گلدستہ پیش کیا۔بالکل سیٹ/مورال بلند،بیگناہ قید
@GovtofPakistan
کےمنہ پرطمانچہ/پارلیمنٹ،بشری حقوق،جمہوریت،عدلیہ کےلیےچیلنج/عدلیہ،انصاف،قانون،جمہوریت،پارلیمنٹ کی کمزوری/پس پردہ قوتوں کی بادشاہت کوواضح کرتی ہے،علی وزیرکورہاکرو",army
180,"#WayPTM
@ManzoorPashteen",army
181,"کوز دير تیمرګره شهيد چوک پريس کلب مخي ته به راو انور عدالت فيصلي خلاف احتجاج وي. وخت دوه بجي
 2:00 pm 25 January lower dir timergara shahed chowk
#StateProtectsRaoAnwar 
@ManzoorPashteen",army
182,"13 نومبر کو وزیرستان وانہ میں اولسی پاڅون ہوگی تاجر برادری کی طرف سے احتجاجاً بازار بند رہیگا اور عوام گھروں سے نکل کر احتجاج کرینگے۔
سب سے شرکت کی امید کرتے ہیں۔
ریاست مزید پشتون علاقوں کو اپنے ڈالری جنگوں کے لئے استعمال کرنے سے گریز کرے۔
#وزیرستان_اولسی_پاڅون",army
183,"#بنو_امن_مارچ 
نن په بنو ډومیل وزیر سیمه کې د امن مارچ کامیابه والو د پاره دروند کمپين ترسره شو۔
قدرمن مشر حاجی عبدلصمدخان په مشري کې حجره په حجره په ګړد ډومیل بازار کې او د سیاسی ګوندونو مشرانو سره مو لیدنه وشوا۔
#BannuAmanmarch",army
184,مشر منظور احمد پشتین کا صوابی دورے کا آخری پروگرام   چھوٹا لاھور محلہ (شرکی) میں منعقد ہوا جس میں پی ٹی ایم مرکزی کمیٹی کے ممبران اور پی ٹی ایم کے دیگر ساتھیوں نے شرکت کی۔,army
185,*Punjab University Lahore,army
186,"شانګله آلوچ بازارتحصیل چوک کې به سبا شپاړسم ستمبر2022 ماسپښین دوې بجې ته د شانګلې محترم اولس له خوادامن په حق کې لاریون وی
هیله کوو چې زمونږ د شانګلې اولس به پراخ ګډون پکې وکی
ځائ تحصیل چوک آلوچ بازار  
وخت:دوه بجې ماسپښین (دجمعې نمونځ پس)
#WeWantPeaceInShangla
@ManzoorPashteen",army
187,"سپېرې مځکې سپېره ﺯړونه په روښان دي
عمر دي ډېر، او ژوند دي ګلورين سه, مشره
#IAmManzoorPashteen
#HBDManzoorPashteen ",army
188,"اور پالیسیاں اُسی طرح چلتے رہینگے، عوامی مزاحمت نہیں ہوگی اور پشتون ظلم جبر کی موت مرتے جائینگے۔
اس لئے ہم بلا تفریق اتحاد قائم کرنے کی کوشش کررہے ہیں تاکہ مزاحمت کر کے اپنے لوگوں اور سرزمین کو امن دے سکے۔",army
189,صاحبان کا سیاست سے کوئی تعلق نہیں https://twitter.com/ManzoorPashteen/status/1584518941585833984…,army
190,"پښتانو راځې چې خپل وطن جوړ کړو 
@ManzoorPashteen",army
191,"پی ٹی ایم سربراہ 
@ManzoorPashteen
 حنیف پشتین کے خاندان کیساتھ۔
یاد رہے کہ حنیف پشتین ریاستی دہشتگردی، ماوراٸے عدالت قتل اور جبری گمشدگیوں کیخلاف آواز اُٹھانے کی جرم میں پچھلے تقریباً 4 سال سے پابند سلاسل ھے۔
#ReleaseHanifPashteen
#بنو_اولسي_پاڅون",army
192,"پښتون قام په تاریخ کي په اول ځل په منظمه طريقه مزاحمت وکړو..
مزاحمت زنده باد
ژوند ژوند مشـــــره 
@ManzoorPashteen",army
193,"A new kind of intolerance in the Panjab towards other cultures, traditions and values, less brutal than in the era of colonialism, but more comprehensive and totalitarian. https://twitter.com/realrazidada/status/1587673570393587712…",army
194,"پی ٹی ایم ڈیرہ اسماعیل خان کی جانب سے باقاعدہ سروے کے بعد مستحق خاندانوں میں راشن تقسیم کیا گیا۔ لوکیشن کی تصویر کے علاوہ کسی متاثر شخص کی تصویر نہیں لی جاتی یہی پی ٹی ایم کی پالیسی ہے۔ 
#سیلاب_زدگان_آپکی_مددکےمنتظر",army
195,"شعور آئے گا مگر افسوس قیمت زیادہ ادا کرنی پڑیگی۔
یعنی جب ہر کسی کےساتھ خود ظلم جبر ہوجائیگا تو ظالم نظام سمجھ میں آجائیگا۔
کاش لوگ دوسروں کے درد کو اپنا درد سمجھے تو شعور جلد اور نقصان سے پہلے آجائیگا، اور وہی شعور ہمیں منظم اتحاد کی طرف راغب کرکے ظلم کا راستہ روکنے میں مدد دیگا۔",army
196,"نن درې بجے بہ مینګوره نشاط چوک کې اولسې پاڅون احتجاجې مظاهره کوې ټول قام  ته خواست کوو چې په لوې تعداد راسره شرکت شې او د سوات آمن لپاره راسره په شریکه مبارزه وکړې 
@Pashteenidrees1
 
@ManzoorPashteen",army
197,"Protest sit-in continued for a fifth day here on Tuesday against deteriorating law and order situation in the Bajaur tribal district.
#باجوڑ_امن_دھرنا
#باجوړ_قامي_امن_پرلت
@ManzoorPashteen",army
198,"پښتنو د خپل تاریخی او د وسایلو ډک وطن اختیار ډیر بې نسله او کم اصله خلکو په لاس ورکړو ځکه پښتون قام برباد شو او په نړې کې د سیالې د ژوند څخه محروم شو.
د لوئ جبر دې چې یو تاریخي قام  بې تاریخه او کم اصلو محکوم کړې دی.
مشر منظور پښتین باړه خیبر پاڅون ته وینا.",army
199,"د‌پښتون ژغورنې غورځنګ مشر
د افغان ملت ستر سالار
منظور احمد پشتين اتویشتمه ۲۸ کاليزه مو مبارکباد 
لوي ژوند ښه صحت بی شماره کاميابی او خوشحالي درته غواړم ،
د زړونو  رهبر
@ManzoorPashteen
 #HBD_ManzoorPashteen 
#IAmManzoorPashteen",army
200,نواز شریف ٹی وی پر واپس آگیا ہے لیکن دیکھتے ہیں کہ کب امن کے سفیر منظور پشین سے پابندی ختم ھوتی ہے,army
201,"که نن مو پرېکړه ونه کړه د غږ پورته کولو ـ 
يو يو به رانه وژني د لالا غوندې سړے ـ
باجوړ ته دوانړه لاسه په تندي ګدم
باجوړ  د زيګرورو  خلکو   کور  دې.
-
ملنګ مشر
#مونږ_پخپله_خاوره_امن_غواړو #باجوړ_قامي_امن_پرلت #مونږ_امن_غواړو 
@ManzoorPashteen",army
202,"د پاکستان جنرلان امریکه ته لاړل.
نو د ډالر قیمت د پاکستان روپې مقابل  کم شو.
پټرول ریټ هم لږ کم شول.
بیرونی امدادونه خلاص شول
او 
د پښتونخوا وطن حالات خراب شول او د پښتنو وینې توئیدل شروع شول.
د ولې
مونږ د خپلې خاورې سودا هیس کله نه د چا سره منو او نه ئې پریګدو.
@ManzoorPashteen",army
203,"ریاست اور انکے پالے ہوےکرائے کےبدمعاشوں کو ہم واضح بتانا چاہتےہیں کہ ہم اپنے علاقےمیں پولیس اور انتظامیہ کےعلاوہ کسی کو مسلط ہونےنہیں دینگے۔
علاقےمیں جاری بدامنی اور پولیس پرحملوں کا واضح مقصد علاقے کو دوبارہ کرائےکے بدمعاشوں کےحوالے کرناہے۔
#StopStateTerrorism 
@ManzoorPashteen",army
204,"جنوبی وزیرستان وانا
تحصیل برمل کے تھانہ راغزائی پر رات کے وقت نامعلوم مسلح افراد کا بڑے ہتھیاروں سے حملہ.پولیس ذرائع
جس میں دو پولیس اہلکار جاں بحق جبکہ دو زخمی. ذرائع
تھانہ میں موجود گاڑی کو آگ لگادی گئی. ذرائع 
مسلح افراد نے سرکاری اسلحہ سمیت ایک فلیڈر گاڑی لے گئے ہے.",army
205,Afghan girls in Paktia are protesting and demanding their right to education. They are making history. ,army
206,"Hybrid regime 2.0 in a nutshell! 
#Pakistan ’s FM Bilawal Bhutto tells protestors calling to free illegally detained MNA Ali Wazir’s to go protest with those who can actually release him [i.e., the army chief]
#AJCONF",army
207,"کمال الدین کی ماں بیوی اور ایک بچی اسکے انتظار میں ہیں کہ کب فوج جنرلوں کو ترس آئیگی اور کمال الدین گھر واپس آجائینگے۔
یہ ہے پاکستان میں پشتونوں کی زندگی اور یہ ہے پی ٹی ایم کی غداری جو ان لاپتہ افراد کے لئے آواز اٹھایا۔2/2
#StopStateTerrorism",army
208,The images of schoolgirls bloodied by barbaric Taliban attacks on school vans in KP should be a wake up call for Pakistan. Did we learn nothing from Swat & APS? Pashtun children must not be made to pay the price for strategic depth deals again. The state must provide answers.,army
209,"“As a women i am no more existing in Afghanistan”
This is the voice of million #afghan girls & women by 
@rangeeza
  at the 
@UN
 @UN_HRC
 
#LetAfganGirlsLearn",army
210,35 دنوں سے کوئٹہ کےریڈزون میں بلوچ میسنگ پرسنز کے لواحقین کے دھرنے میں بیھٹی لاپتہ بلوچ نوجوان شبیر بلوچ کے بہین سیماء بلوچ بارشوں سے حالات شدید خراب  بہوش ہوگہی ہے ہسپتال منقیل یاد رہے دھرنا وزیر اعلی ہاوس کے سامنے پینتس دنوں سے دیا جارہے ہے اور وزیراعلی بلوچستان کو ہوش نہیں,army
211,"دھرتی سے عشق کرنے والوں کا نظریہ ہمیشہ زندہ رہتا ہے وہ ہر دور میں ایک نئے روپ کے ساتھ اپنا کردار ادا کر رہے ہوتے ہیں۔
#Comrade
#HappyBirthday
@ManzoorPashteen
 
مسکرائیے آپ جیسا پھول اداس رہنے کے لیے نہیں بنا",army
212,"ده دیدن زې راته معلوم که 
که ده چړو په څوکو لار وې در به شمه
@ManzoorPashteen
 well come to Bajaur",army
213,"GRAPHIC  : This happened in the remits of Shah Latif Town, a police station in Malir, Karachi, notorious for fake encounters & where SHO is alleged of kidnapping a citizen. 
In video, #GulzarKhaskheli is being “punished” by influential persons for “theft”",army
214,"کیا منظور پشتون واقعی غدار اور فارن فنڈ ایجنٹ ہے؟ صحافی کا سوال۔
اصل فارن ایجنٹ کون ہے غداری کیا ہے سنیں منظور احمد پشتون سے ۔ پارٹ 1
@ManzoorPashteen",army
215,"کله مې پیرزو شې په بمونو پښاوره.

نن د پښاور دهماکه ډیره دردناکه او د غندنې وړ ده.
نن یو ځل بیا د پښتنو وینې توئ کړلې شوې.
د دې ډالری جنګونو خلاف د قامی اتحاد نه پرته هیس بله لار نیشته.
زمونږ هڅې به جاری وی چې یو اتحاد قایم شی.
#PeshawarUnderAttack",army
216,مانا کہ آپ پشتون و بلوچ کو محکوم اور اپنے آپ کو آقا سمجھتے ہو مگر اتنا حق تو محکوم اور غلام کو بھی لوگ دے دیتے ہیں کہ اسکے چھوٹے موٹے مسلے سنے یا حل کرے، ہاں اگر حاکم یا آقا تھوڑے اصل ہو۔,army
217,"Strongly condemn sedition and terrorism FIR on 
@ManzoorPashteen
.. State or institutions are not this weak that they cannot face criticism or dissent because of its wrong policies. It is the state #Pakistan which has to abandon its repressive approach and let society think/express https://twitter.com/ManzoorPashteen/status/1584518941585833984…",army
218,"سوات عوام نے اپنا فیصلہ سنا دیا کہ نہ دہشت گردوں کو اور نہ ہی دہشت گردوں کو ایجاد کرنے والوں کو کسی بھی قسم کا سپورٹ فراہم نہیں کریں گے ۔
منظور پشتین نے سوات کے عوام سے وعدہ لے لیا ۔
تخریب کار اور دہشت گرد ایک ساتھ بےنقاب ہونگے 
منظور پشتین 
#SwatRejectsMilitancy",army
219,"د #PTM مشر منظور پښتین په فرانسه کښي د پي ټي ایم لاریون اعلان کړ.
پي ټي ایم له ټولو فرانس مېشتو افغانانو او د اروپا په نورو هیوادونو کي د مېشتو بااحساسه افغانانو او د #PTM د غړو او ملګرو د پراخ ګډون غوښتنه کوي.
#PTMProtestFrance",army
220,"#بنوں_اولسی_پاڅون 
@ManzoorPashteen",army
221,"در پی واکنش‌ها به ممنوعیت تحصیل و کار زنان و دختران از سوی طالبان، منظور پشتین، رهبر جنبش تحفظ پشتون پاکستان می‌گوید محرومیت زنان از تحصیل مترادف عقب ماندن #افغانستان در هر زمینه‌ای زندگی است.
@ManzoorPashteen",army
222,"Not very appropriate choice of words unfortunately by @ManzoorPashteen. Words have energy, words have power, words attract, words repel, words bring peace, words cause wars. Words have sanctity. In the beginning there was word. Word was with God. Choose words very carefully twitter.com/voicepkdotnet/…",army
223,"#LetAfghanistanGirlsLearn 
#LetAfganGirlsLearn 
#LetHerLearn 
#AllOrNone",army
224,"Tu pher mayray bhai pls openly take name of r hero 
@ManzoorPashteen
 @PashtunTM_Offi
 whose daily labelled traitor,needs GHQ visa to travel in  n by Grace of Allah has hundreds of FIRs against him.All signs of a brave man.
Sharam tu unn ko aatee hai jin ko sharam ka matlaab ayay",army
225,"دا ځکه چه منظور پښتون دے ؟
 پښتنو سره يو سلوک او
 پنجاب سره بل سلوک 
 پښتنو
 يو والے او  بيدارى",army
226,"ظلم اور ناانصافی کے خلاف مزاحمت کا ہر لمحہ فتح ہے۔
#باجوڑ_امن_پرلت 
#اولسي_پاڅون 
#LongLiveResistance 
@ManzoorPashteen
 @Xadeejournalist",army
227,"پې ټې اېم مشر منظور پښتېن په سړه چېنه (صوابې) کښې کاشتکارانو سره ناسته وکړه او د دوي ستونزې له پاره ېې په هر ډګر ژاغ اوچتاولو ژمنه وکړه.
@ManzoorPashteen",army
228,The FIR filed against Manzoor Pashteen for his speech at the Asma Jahangir Conference is beyond shameful. Many others have said far more in recent protests than what Manzoor said in his speech. Yet he is being charged with sedition and ATA. The ridiculous FIR should be withdrawn.,army
229,"دو نہیں ایک پاکستان کے نعرے لگوانے والے کس منہ سے 
@ManzoorPashteen
 پر ایف آئی آر کرارہے ہیں؟جو رویہ منظور،علی وزیر کے ساتھ روا رکھا جارہا ہے کیا نیازی،فواد چودھری،عمران ریاض کے ساتھ بھی ہوگا؟اسی وجہ سے ہم کہتے ہیں کہ مسئلہ ڈومیسائل کا ہے،2 نہیں ایک پاکستان کا مطالبہ ہمارا برحق ہے",army
230,"پختونخوا کے قدرتی وسائل پر پشاور یونیورسٹی میں بیان۔
قدرتی وسائل سے مالامال علاقوں کے لوگ کیوں غربت اور بدامنی کی زندگی گزار رہے ہیں۔
https://fb.watch/h4xn8yLxa4/?mibextid=qC1gEa…",army
231,"I am sure most of the speeches in the conference must have been firebrand and openly critiquing those in power. But, isolating Manzoor Pashteen and registering ATA case against him is an outrageous attack on his free speech and those he represents. Stop suffocating civic spaces. https://twitter.com/ManzoorPashteen/status/1584518941585833984…",army
232,"ALERT:
A local activist of Jamiat Ulema-e-Islam (JUI-F), Qari Shafiullah has been shot dead by unidentified assailants in Tehsil Mamund, District Bajaur, Khyber Pakhtunkhwa: Officials",army
233,"آج چوتھے روز بھی تیار کھانا اور فوڈ آئٹمز پی ٹی ایم ڈیرہ اسماعیل خان کی جانب سے تقسیم ہو رہا ہے۔ 
#سیلاب_زدگان",army
234,"وانہ وزیرستان۔
PTI کے سابقہ ضلعی عہدیدار اور سابقہ MPA امیدوار زبیر وزیر کے بھائی طارق وزیر کو نقاب پوشوں نے وانہ بازار سے دِن دھاڑے لاپتہ کر دیا ہے۔
سیکورٹی فورسیز کے قلعوں اور چیک پوسٹوں کے محاصرے میں واقع وانہ بازار بدامنی کی زد میں ہے۔
جلد از جلد بازیابی کا مطالبہ کرتے ہیں۔",army
235,ہر سال 16 دسمبر کا دن پوری قوم کو اس کرب اوردکھ کی یاد دلاتا ہےجب دھشگردوں نےAPS پشاور میں ظلم کی داستان رقم کی.برسوں بعد بھی غم ہے کہ بھلایا نہیں جاتا. آج سانحہ APS کےشہداء سےعقیدت اور ان کے لواحقین کا غم بانٹنےکا دن ہے.پاکستانی قوم اپنےشہیدوں کی قربانیاں کبھی فراموش نہیں کرے گی,army
236,"چار پانچ سو پنجابیوں کی حمایت کی وجہ سے ہم پورے پنجاب کو معاف نہیں کرسکتے سب کو نکلنا ہوگا۔ انقلاب سوچ کے بدلنے سے آتا ہے اسلئے ہمیں لوگوں کو شعور دینا ہوگا، کالونیل اور سامراجیت سے آگاہ کرنا ہوگا، اپنے ساتھیوں کی تعداد کو بڑھانا ہوگا تب انقلاب ممکن ہے۔

ملی مشر 
@ManzoorPashteen",army
237,اس ظلم ،جبر اور بربریت کے خلاف کل سہ پہر 3 بجے میلاد پارک بنوں میں پشتون تحفظ مومنٹ کا احتجاجی مظاہرہ ہوگا. پشتون تحفظ مومنٹ ہمیشہ ظالم کے خلاف اور مظلوم کے حمایت ہونگے!,army
238,"Love & Respect
@ManzoorPashteen
 
@KhushalPkMAP",army
239,"په یویشتمه صدې کې هم افغان انجونه د تعلیم د حق څخه په زور بې برخې ساتل کیګی.
نن په پکتیا کې د تعلیم د حق د پاره افغان خویندو لاریون وکړو چې د ستایلو وړ دې.
باید د نړې هر وګړې او تنظیم د افغانانو د حقونو د پاره د افغانانو غږ غبرګ کړی.
#LetAfganGirlsLearn 
#SupportPaktia",army
240,"سننا لازم ہے
@ManzoorPashteen",army
241,"کیاوجہ ہے؟ 
کہ آپ کےپروگرام جرگہ اور باقی پاکستانی میڈیاپر400سےزاٸدقتل کےالزام میں ملوث بندےکی انٹرویوهوسکتی ہےلیکن انسانی حقوق پربات کرنےوالوں کی انٹرویو کیوں نہیںہوسکتی؟ 
@ManzoorPashteen
 کے سوال  پر 
@SaleemKhanSafi
کا ریاستی پالیسی بتانا۔کہ اس ملک میں آپ لوگوں پر پابندی ہے۔",army
242,"At least 2,835 people killed since Taliban takeover in Afghanistan, @Pajhwok reports.",army
243,"ہم نے مظلوموں سے دوستی کی ہے اور ظلم کی مخالفت کی ہے اس سے بڑا اطمینان شاہد دنیا میں کوئی حاصل نہیں کرسکتا 
منظور پشتین",army
244,"ټول باجوړ غرونه او ځمکی د سیکورټی فورسیز نه ډکی وی تاسوچ وکړی بیا دهشت ګرد څنګ راشی خو دا یو کاروباری جنګ لګیادی پښتون وطن باندی 
پی ټی ایم سربرا 
@ManzoorPashteen
 لیو پیغام",army
245,"د سختې لهجې په هکله د ملي مشر منظور پښتون  ځواب

#IAmManzoorPashteen 
#LongLivePTM
@ManzoorPashteen",army
246,"انقلاب د فکر له بدلون څخه راځي. مونږ لګيا يوو خلک د استعمار او امپريالېزم په اړه پوهوو او د دوی پوهه به انقلاب رامنځته کوي.
مشر منظور پشتین
@AlamZaibPK
  @ManzoorPashteen
 @",army
247,"Peshawar high court judges ignored in the recent elevation of judges to SC. Previously, late PHC judge Waqar Seth wasn’t elevated to SC despite senior judge. SC also not hearing Khyber Pashtunkhwa's cases related to internment centres,action in aid of civilpower & military courts",army
