,Tweets,label
201,"Let us not tire of doing everything possible for the dramatic urgency of climate change. Let us put concrete, far-sighted choices in act, thinking of the younger generations first, before it is too late! #COP27",religious
202,"The sweet song of creation invites us to practise an “ecological spirituality” attentive to God’s presence in the natural world, aware that everything was created through Christ and that ""without Him not one thing came into being” (Jn 1:3). #SeasonofCreation",religious
203,"If we want it to be #Christmas, the Birth of Jesus and of peace, let us look at the face of the Child who is born for us! And in that small, innocent face, let us recognize the faces of all those children who long for #peace in every part of the world.",religious
204,#24HourswiththeLord,religious
205,"In these difficult times we are living, let us respond in faith to the appeals the Holy Spirit is directing to us, that we might give the proof of our #solidarity to the people we meet and who count on our fraternal support.",religious
206,"The Mediterranean needs co-responsibility on the part of Europe, in order to become a new theatre of solidarity and not the harbinger of a tragic shipwreck of civilization. #ApostolicJourney #Malta",religious
207,"The solution to these divisions is not to oppose another person, because discord generates more discord. The true remedy begins by asking God for peace, reconciliation, unity. #Prayer #ChristianUnity",religious
208,"In this #SeasonofCreation, we pray once more in the great cathedral of creation, and revel in the grandiose cosmic choir made up of countless creatures singing God's praises. #PrayTogether",religious
209,"The Spirit sheds light on the path of the Church. He is  not only the light of hearts, He is the light that orients the Church: He brings clarity, helps to distinguish, to discern. This is why it is necessary to invoke Him often; let us also do so today, at the beginning of #Lent",religious
210,"In these times people are living through conflicts in Syria, the Holy Land, Lebanon, the Sahel, Yemen... May the Lord lead these regions toward #peace and bring reconciliation to the American continent, to Myanmar and to Iran so that all bloodshed might cease.",religious
211,"On the day of our farewell, it will be a delightful surprise, if we now allow ourselves to be surprised by the presence of God, waiting for us among the world's poor and wounded.",religious
212,"In the face of all the scenes of war in our time, I ask all of you to be peace builders. Let us #PrayTogether for reconciliation and harmony. Let us entrust the victims of every war to the Virgin Mary, especially the dear people of Ukraine.",religious
213,"We are all together called to develop a renewed society oriented towards freedom, justice and peace so as to overcome every kind of inequality and discrimination so that no one can make another person a slave.",religious
214,"I address a special greeting to the dear people of Ethiopia, who today celebrate their traditional New Year: I assure you of my prayer and wish every family and the entire nation the gift of peace and reconciliation.",religious
215,"God's presence is so humble, hidden, so invisible, that it needs an attentive, awake and welcoming heart to be recognized. #Eucharist #HolyThursday",religious
216,"May we never allow opportunities for encounter between civilizations, religions and cultures to evaporate. Let us never permit the roots of our humanity to dry up! Let us work together! Let us work for togetherness, for hope! #ApostolicJourney #Bahrain",religious
217,"Christ’s followers go where He goes, on the same path. They seeks the lost, are interested in those who are far-off, take to heart the situation of the suffering, weep with those who weep, take their neighbour by the hand, placing them on their shoulders. #GospelOfTheDay",religious
218,"Let us #PrayTogether for children who are suffering – especially for those who are homeless, orphans, and victims of war – may they be guaranteed access to education and may they have the opportunity to experience family affection. #PrayerIntention #ClickToPray",religious
219,"Let us place ourselves before the Crucified One, the wellspring of our peace, and ask him for peace of heart and peace in the world. #GoodFriday",religious
220,"While worldly power leaves only destruction and death in its wake, Christ's #peace builds up history, starting from the heart of every person who welcomes us. #GeneralAudience",religious
221,"The spiritual state we call desolation can be an opportunity of growth. It provokes a ""shaking of the soul"", fosters vigilance and humility, and protects us from the winds of fancy. #GeneralAudience",religious
222,"In the #GospelOfTheDay, John the Baptist is no longer able to recognize in Jesus the awaited Messiah, and he sends the disciples to check. Even the greatest believer goes through the tunnel of doubt. This is not a bad thing, and sometimes it is essential for spiritual growth.",religious
223,"Let us #PrayTogether so that #women, every woman, may be respected, protected and esteemed. Violence against women and mothers is violence against God himself, who from a woman, from a mother, took on our human condition.",religious
224,"As we seek to save the planet, we must not neglect those who suffer. Carbon dioxide is not the only pollution that kills; inequality also fatally damages our planet. #SeasonOfCreation",religious
225,"I thank all those who made this penitential pilgrimage possible, beginning with the Civil Authorities, the Chiefs of the Indigenous Peoples, and the Canadian Bishops. I sincerely thank all those who accompanied me with their prayer.",religious
226,"The light of the resurrection generates missionary disciples who return from the tomb in order to bring to all the Gospel of the risen Christ.  That is why, after seeing and hearing, the women ran to proclaim to the disciples the joy of the resurrection.",religious
227,"Jesus is crucified in the refugees who flee from bombs with children in their arms. He is crucified in the elderly left alone to die, in the young people deprived of a future; in the soldiers sent to kill their brothers and sisters.",religious
228,"Да будет услышан отчаянный крик страдающих людей, да сохранится уважение к человеческой жизни, да прекратится чудовищное разрушение городов и деревень на востоке Украины. #ПомолимсяВместе, без устали трудясь ради мира.",religious
229,"I urge everyone to persevere in demonstrating through closeness and solidarity to the battered people of Ukraine who are suffering very much, asking for the gift of the peace for them.",religious
230,"Let us invest not in more weapons, but in education, that peace may be the fruit of persevering commitment to education, supporting the aspirations of the young to development and a serene future. #ApostolicJourney",religious
231,"Let us #PrayTogether that parishes, placing communion – communion among individuals and ecclesial communion – at the center, might increasingly become communities of faith, of fraternity and of welcoming the most in need. #PrayerIntention #ClickToPray",religious
232,"Immersed in the mystery of the Church, Mother and Bride, let us also say with Saint John XXIII: Gaudet Mater Ecclesia! May the Church be overcome with joy. If she does not rejoice, she would deny her very self, for she would forget the love that begot her. #VaticanCouncilII",religious
233,"I come to #SouthSudan as a pilgrim of peace, with two brothers: the Archbishop of Canterbury and the Moderator of the General Assembly of the Church of Scotland. We stretch out our hands to you in the name of Jesus Christ, the Prince of Peace. 
@JustinWelby
 @churchmoderator",religious
234,"As a Church, all of us need to be healed fom the temptation of choosing to defend the institution rather than seeking the truth. With God's help, let us contribute to the building up of a Mother Church that is pleasing to Him. #IndigenousPeoples #Canada",religious
235,"Our hope has a name: the name of Jesus.  He entered the tomb of our sin; he descended to those depths where we feel most lost, bore the weight of our burdens and from the dark abyss of death restored us to life and turned our mourning into joy.",religious
236,"Mary is the icon of our own vocation, since we, like her, are called to be holy and blameless in love (Eph 1:4), becoming images of Christ.",religious
237,"A society and an economy without young people are sad, pessimistic and cynical. We are grateful to God that you are here. I am counting on you! Do not be afraid to bother us! Be an example for us! #EconomyOfFrancesco",religious
238,"Together with the bishops of #Canada, I renew my request for forgiveness for the wrong done by so many Christians against the #IndigenousPeoples. It is tragic when some believers conform themselves to the conventions of the world rather than to the Gospel.",religious
239,"Overcome evil with good. May you be the ones who transform society, the ones who turn evil into good, hatred into love, war into peace. https://vatican.va/content/francesco/en/speeches/2023/february/documents/20230202-giovani-catechisti-repdem-congo.html…",religious
240,"May we work together against human trafficking, walking with those who are destroyed by the violence of sexual and labour exploitation, as well as with migrants and displaced persons. May we courageously reaffirm the value of human dignity! #PrayAgainstTrafficking",religious
241,"Desiderio desideravi – with this letter I desire to share with you some reflections on the liturgy, a dimension fundamental for the life of the Church. https://vatican.va/content/francesco/en/apost_letters/documents/20220629-lettera-ap-desiderio-desideravi.html…",religious
242,"I join the appeal of the bishops of #Myanmar, that the international community not forget the Burmese people, that human dignity and the right to life be respected, as well as places of worship, hospitals and schools.",religious
243,"Religious differences do not justify indifference or enmity. Rather, on the basis of our religious faith we are enabled to become peacemakers, rather than standing passively before the evil of war and hatred. #Peace",religious
244,#Advent reminds us of a basic Christian attitude – vigilance. Let us wait for the Lord's coming by being attentive to our most vulnerable brothers and sisters who knock on the door of our hearts. Let us ask the Lord to keep us watchful in humility and availability.,religious
245,"Мы уверены, что с помощью орудий молитвы, поста, милостыни и дара Твоей благодати можно изменить сердца людей и судьбы всего мира. #СвятойРозарий #Мир",religious
246,"We need profound change, a conversion, that demilitarizes hearts, that would allow everyone to recognize the other as a brother or sister. #Peace #FratelliTutti",religious
247,"Jesus, Crucified and Risen, the Living One and the Lord, was the destination to which Pope Benedict led us, taking us by the hand. May he help us rediscover in Christ the joy of believing and the hope of living.",religious
248,"During #Lent we are called to respond to God’s gift by accepting his word, which is “living and active” (Heb 4:12). Regular listening to the #WordOfGod makes us open and docile to his working and bears fruit in our lives.",religious
249,"#SaintsPeterandPaul, intercede for us, for the city of Rome, for the Church and the entire world!",religious
250,"Let us #PrayTogether for Pope Emeritus Benedict who is supporting the Church in silence. Let us ask the Lord to console him and to sustain him in this witness of love for the Church, until the end.",religious
251,"У моєму серці не згасає думка про населення України, що страждає від війни. Нехай же час, який минає, не охолодить наш біль та наше занепокоєння цими багатостраждальними людьми. Будь ласка, не звикаймо до цієї трагічної дійсності! #МолімосяРазом",religious
252,"В моём сердце – все многочисленные жертвы украинского народа: миллионы беженцев и внутренних переселенцев, разделённые семьи, оставшиеся в одиночестве старики, разбитые жизни и стёртые с лица земли города. У меня перед глазами – взгляд осиротевших детей, бежавших от войны.",religious
253,"In the #GospelOfToday Jesus shows that religious rules are only the beginning. Formal observance is satisfied with the bare minimum, whereas Jesus invites us to aspire to the maximum possible. True love is never satisfied: love goes beyond, one cannot do without.",religious
254,Our own efforts aren’t enough to achieve healing and reconciliation: we need God’s grace. We need the Spirit’s quiet and powerful wisdom. May He fulfill the expectations of our hearts. May he take us by the hand and enable us to walk together. #IndigenousPeoples #Canada,religious
255,"In the #GospelOfTheDay we hear a promise that introduces us to the Time of #Advent: “Your Lord is coming” (Mt 24:42). This is the foundation of our hope, it is what supports us even in the most difficult moments: God is coming. Let us never forget this!",religious
256,"Look at the world with the eyes of the poorest. You too will improve the economy if you look at things from the perspective of victims and the discarded. If you become friends of the poor and share their life, you will have a share in the Kingdom of God. #EconomyOfFrancesco",religious
257,"While the madness of destruction and death rages, and clashes flare up, fueling an even more dangerous escalation for everyone, I renew my appeal to the leaders of nations: please do not bring humanity to destruction!",religious
258,"This is a difficult time for humanity, but it is also a propitious time of salvation, in which the Lord, through the Virgin Mary, continues to give us His Son, who calls us to fraternity, to set aside selfishness, indifference and enmity, and to get involved with each other.",religious
259,"Tomorrow, the X World Meeting of Families will begin. It will take place in Rome and at the same time throughout the world. I thank the married couples and families who will bear witness to familial love as a vocation and way to holiness. Have a good meeting!",religious
260,"I join in the appeal of the bishops of #Cameroon for the liberation of eight people kidnapped in the diocese of Mamfe, including five priests and a religious sister. Let’s #PrayTogether for them and for the peoples of Bamenda: may the Lord grant #peace to that dear country.",religious
261,Let us #PrayTogether for all the victims of violence and war.,religious
262,"Політичних лідерів країн наполегливо прошу зробити все те, що в їхніх силах, аби покласти край війні в #Україні, не дозволивши втягнутися в небезпечну ескалацію, та просувати й підтримувати діалог. #Росія #Мир",religious
263,"I am near the suffering Ukrainian people. How is it possible not to understand that war only creates destruction and death, driving people apart, killing truth and dialogue? Let us #PrayTogether that negotiations might begin again.",religious
264,"As we approach the end of our lives, the essentials of life that we hold most dear become definitively clear to us. Our whole life appears like a seed that will have to be buried so that its flower and its fruit can be born.",religious
265,"Let us gaze upon the Crucified One. It is from his painful holes caused by the nails of our sinfulness, that forgiveness gushes forth. Let us look to Jesus on the cross and realize that we have never been looked on with greater gentleness and compassionate.",religious
266,#OurLadyofMountCarmel,religious
267,"We need to pray always, even when everything seems in vain, when God appears to be deaf and mute and it seems we are wasting time. Even if heaven is overshadowed, the Christian does not stop praying.",religious
268,"Every time we open our hearts to Jesus, God’s blessing enters our lives.",religious
269,"I assure my prayers for the victims of the mad act of violence that took place three days ago in #Thailand. With deep emotion, I entrust their lives to the Father, especially the little children and their families.",religious
270,"Ношу в собі біль українського народу та за заступництвом Пресвятої Богородиці представляю його у молитві Господеві. Нехай же Його Дух зможе перемінити серця тих, в чиїх руках лежить доля війни, щоби зупинився ураган насильства.",religious
271,"May there be #peace for the Middle East, racked by years of conflict and division. May there be peace and reconciliation for the peoples of Lebanon, Syria and Iraq, and in particular for all the Christian communities of the Middle East.",religious
272,"At times we find ourselves incapable of recognizeing the newness of the Lord, with the presumption that we already know so much about Him. #Advent, then, is the season to overturn our perspective, to allow ourselves to marvel at the greatness of God’s mercy.",religious
273,"The Lord is risen! Let us not tarry among the tombs, but run to find him, the Living One! Nor may we be afraid to seek him also in the faces of our brothers and sisters, in the stories of those who hope and dream, in the pain of those who we suffer: God is there!",religious
274,"Let’s not view the migrant as a threat. Others are not a virus to protect ourselves from, but people to be welcomed. Certainly, hospitality requires renunciations. Yet every sacrifice, every renunciation made for a greater good, for life of another who is God’s treasure, is holy!",religious
275,"Let us journey toward Easter with his forgiveness. For Christ constantly intercedes for us before the Father. Gazing upon our violent and wounded world, he never tires of repeating: Father, forgive them for they know not what they do.",religious
276,Let the desperate cry of the people who suffer be heard! May human life be respected! Let the macabre destruction of cities and villages in Eastern Ukraine stop! Let us #PrayTogether and commit ourselves untiringly to peace.,religious
277,"Chosen and loved by God, we are called to live ""as is fitting among the saints"" (Eph 5:3), to clothe ourselves with sentiments of goodness, humility, magnanimity, bearing the fruits of the Spirit. #GeneralAudience",religious
278,"Let us allow ourselves to meet Jesus. Let us allow his Word to show us the way to healing and reconciliation. Let us break the Eucharistic Bread together, so that we can see ourselves once again as beloved children of the Father, called to be brothers and sisters all.",religious
279,"The Christian #faith is fundamentally an encounter with Jesus Christ. If we truly believe in Jesus, we must try to act like Jesus did: encounter others, encounter our neighbours, so as to share the saving truth of the Gospel with them.",religious
280,"Ношу в своєму серці всі численні українські жертви, мільйони біженців і внутрішньо переміщених осіб, розділені сім’ї, похилих віком, які залишилися самотніми, розбиті життя та міста, стерті з лиця землі. Маю перед очима погляд осиротілих дітей, що втікають від війни.",religious
281,"I address a special thought to the people of #SriLanka, especially the young. I urge everyone to maintain a peaceful approach, without giving in to violence. I appeal to all those with responsibility to listen to the aspirations of the people, respecting human and civil rights.",religious
282,"I ask all of you to join me in praying for Father Isaac Achi, of the Diocese of Minna in northern Nigeria, who was killed last Sunday in an attack on his rectory. So many Christians continue to be the target of violence. Let us #PrayTogether for them.",religious
283,"The women proclaimed the joy of the resurrection. Easter did not occur simply to console those who mourned the death of Jesus, but to open hearts to the extraordinary message of God’s triumph over evil and death.",religious
284,"Those who are familiar with God’s Word receive healthy lessons about what is essential. They discover that life is not the time to look at others and protect themselves, but is an opportunity to go out and meet others in the name of the God who is near.",religious
285,"Let us return to the taste of bread, because while injustice and discrimination against the poor continue in the world, Jesus gives us the Bread of Sharing and sends us out daily as apostles of fraternity, justice and peace.",religious
286,"In these days, as we pray in particular for the full unity of all Christians, please, let us not forget to pray for peace for war-torn Ukraine. May the Lord comfort and sustain that people who are suffering so much!",religious
287,"We should not fear the crises of life and faith. Crises help us recognize that we need God and thus allow us to return to the Lord, to experience his love anew.",religious
288,Discernment is an art that can be learned and has its own rules. Let us ask the Holy Spirit to place on our path people who can accompany us on our journey toward God.,religious
289,"Jesus, the Good Shepherd, cares for us because he truly loves us. We, the Church’s pastors, are asked to show that same generosity in tending the flock, so as to manifest Jesus’ concern for everyone and his compassion for each person's wounds. #CureOfArs",religious
290,To protect the human dignity of the weakest by affirming their rights contributes to the growth of human fraternity and safeguards the image of God imprinted in each person. #StandUp4HumanRights #HumanRightsDay,religious
291,"God does not love us in word but in deed; not from “on high”, from far away, but “up close”, from within our flesh, because in Mary, the Word was made flesh, because in Christ's chest a heart of flesh continues to beat, it beats for each and every of us!",religious
292,"Without humility we cannot encounter God, we cannot experience salvation, and we cannot even encounter our neighbour, the brother and sister living near us.",religious
293,"The #MostHolyTrinity teaches us that a person can never be without the other. We are not islands, we are in the world to live in God’s image: open, in need of others and in need of helping others.",religious
294,I renew my invitation to pray for war-torn #Ukraine. Let us ask the Lord for peace for these people who are suffering so much cruelty on the part of some mercenaries making war. Let us #PrayTogether,religious
295,"Jesus speaks in silence in the Mystery of the Eucharist. He reminds us every time that following him means going out of ourselves and not making our life a possession of our own, but rather a gift to him and to others.",religious
296,"Я ношу в себе боль украинского народа и, заступничеством Пресвятой Богородицы, приношу ее в молитве Господу. Пусть Его Дух преобразит сердца тех, в чьих руках находится исход войны, дабы утих ураган насилия.",religious
297,"A sound and sustainable ecology, one capable of bringing about change, will not develop unless people change, unless they are encouraged to opt for another style of life, one less greedy and more serene, more respectful and less anxious, more fraternal. #WorldEnvironmentDay",religious
298,"The #WordOfGod calls us to conversion. It shakes us, disturbs us, incites us to change. It throws us into crisis because it “is living and active and sharper than any two-edged sword...and  judges the thoughts and intentions of the heart” (Heb 4:12).",religious
299,"The culture of care is the antidote to a world rife with individualism and imprisoned by sadness. Let us learn to take care of others, of our cities, of our society, of creation so as to experience the joy of friendship and generosity.",religious
300,We #GrandparentsandElderly have a great responsibility: to teach people how to look on others with the same understanding and loving gaze we give our grandchildren. We can be teachers of a way of life that is peaceful and attentive to the weakest.,religious
301,"Tomorrow I will depart on an Apostolic Journey to the Democratic Republic of the Congo and to the Republic of South Sudan. I greet with affection those beloved peoples who await me. I ask everyone, please, to accompany this Journey with their prayers.",religious
302,"I am close to the people of New Zealand, struck in recent days by a devastating cyclone. Let's #PrayTogether",religious
303,"Each time we join our hands and open our hearts to God, we find ourselves in the company of anonymous saints and official saints who pray with us and intercede for us as older brothers and sisters who have preceded us on this same human adventure. #Prayer",religious
304,"It's important to safeguard the roots of life and faith. Thus, the apostle Paul reminds us of the foundation in which to root our lives to remain firm: remain “rooted in Jesus Christ” (Col 2:7) he says. This is what the #Christmas tree reminds us of: being rooted in Jesus Christ.",religious
305,"I wish you all a good #Advent journey made up of many small gestures of #peace every day: welcoming gestures, gestures of understanding, closeness, forgiveness, and service... Gestures from the heart, like steps towards Bethlehem, towards Jesus, the King of peace.",religious
306,"Dear priests, be patient with the faithful, always ready to encourage them. Be untiring ministers of God’s forgiveness and mercy. Never be harsh judges, but loving fathers.",religious
307,"Dear #GrandparentsAndElderly, in our world, we are called to create a revolution of tenderness, to together free the world from the darkness of loneliness and the demon of war!
https://vatican.va/content/francesco/en/messages/nonni/documents/20220503-messaggio-nonni-anziani.html…",religious
308,"When we have strong feelings of doubt and fear, and we seem to be sinking, we must not be ashamed to cry out like Peter: “Lord, save me” (Mt 14:30). This is a beautiful prayer! And Jesus immediately stretches out his hand.",religious
309,"We need daily #prayer, time dedicated to God, so He can enter into our time. We need frequent moments in which we open our hearts to Him so He can daily pour out his love on us and nourish our faith.",religious
310,"I came to #SouthSudan with my brothers Justin and Iain, whom I sincerely thank. We will continue to accompany your steps and do all we can to make them steps of #Peace, steps to peace. #EcumenicalPilgrimage 
@JustinWelby
 @churchmoderator",religious
311,"Prayer helps us maintain a lively faith. The oil of faith preserves it, turning our thoughts often toward the Lord. Looking at the image of the crucifix, fixing our eyes on Jesus, can help us a lot. This is a beautiful way to pray.",religious
312,"Let’s #PrayTogether for the people of Burkina Faso, so that the violence they have suffered does not make them lose faith in the path of democracy, justice and peace.",religious
313,"Jesus shows us the patience of God, the merciful Father who calls us even at the last hour, who does not demand perfection but heartfelt enthusiasm, who wants to open a breach in our hardened hearts.",religious
314,"In this season of conversion, sustained by God’s grace and by the communion of the Church, let us not grow tired of doing good. The soil is prepared by fasting, watered by prayer and enriched by charity. #Lent",religious
315,"Let’s #PrayTogether for the peoples of Türkiye and Syria hard hit by the earthquakes that have caused thousands of deaths and injuries. I thank those who are working to provide relief, and I encourage everyone to offer their solidarity.",religious
316,"The logic of war has imposed itself yet again because we are no longer used to thinking with the logic of peace. We are stubborn, we are in love with war, with the spirit of Cain. #Peace #Ukraine",religious
317,"The tender love of mothers, who give life to the world, and the presence of women are the true alternative to the baneful logic of power that leads to war. We need compassion and care, not ideologies fueled by words of hatred. #ApostolicJourney",religious
318,"Let us often turn to Mary, Mother of believers! The various forms of Marian devotion, and especially the recitation of the #HolyRosary, will help us live our journey of faith and Christian witness. #PrayTogether",religious
319,"The plea for #peace cannot be suppressed: it rises from the hearts of mothers; it is deeply etched on the faces of refugees, displaced families, the wounded and the dying. And this silent plea rises up to heaven.",religious
320,"Poor people are not “outside” our communities. They are brothers and sisters whose suffering we share, in order to alleviate their difficulties and marginalization, so that their lost dignity might be restored, and to ensure their necessary social inclusion. #EndPoverty",religious
321,"Blessed #JohnPaulI considered himself like dust in which God deigned to write. Therefore, he used to say, ""the Lord recommended this a lot: be humble. Even if you have done great things, say: 'We are useless servants.' """,religious
322,Let us #PrayTogether during this #SeasonOfCreation so that the UN COP27 and COP15 Summits might unite the human family in decisively confronting the double crisis of climate change and the reduction of biodiversity.,religious
323,#Peace,religious
324,"Ми не повинні звикати до війни! Ми повинні, натомість, перетворити сьогоднішнє обурення на завтрашнє зобов’язання. Бо якщо з цієї історії ми вийдемо такими самими, якими були перед тим, то всі, певним чином, будемо винними.",religious
325,"Facing the danger of nuclear war, let us learn from history. Even 60 years ago there were huge tensions, but the way of peace was chosen. As the Bible says: “Ask for the ancient paths, where the good way is, and walk in it"" (Jer 6:16).",religious
326,"May this year's theme, “Listen to the voice of creation”, foster a concrete commitment in each person to take care of our common home. Prey to our consumerist excesses, our sister, mother earth, weeps and implores us to put an end to our abuses and destruction. #SeasonOfCreation",religious
327,#LaudatoSiWeek #LaudatoSi7,religious
328,"The Magi who set out following the star teach us that faith is a story of setting out and setting out anew. Faith does not grow if it remains static. We need to bring it outside, to live it in a constant journey towards God and towards our brothers and sisters.",religious
329,"Christian martyrs of various confessions – how many there have been in these recent years! – form a single starry sky, guiding our way as we journey through the deserts of history. We have the same goal: all of us are called to the fullness of communion in God.",religious
330,I call on all people of goodwill to mobilize for the abolition of the death penalty throughout the world. Society can effectively repress crime without definitively depriving the offenders of the possibility of redeeming themselves. #EndDeathPenalty,religious
331,Where can we find the strength to put ourselves generously at the service of others? In prayer and in the silent contemplation of Christ. A prayerful encounter with Jesus fills our hearts with His peace and love which we can then give to others.,religious
332,"Jesus feeds the multitude (Lk 9:10-17) and asks the disciples to ensure nothing is wasted. When food is not wasted, but is shared fairly, with solidarity, no-one is deprived of what they need, and the community can meet the needs of its poorest members. #FLWDay",religious
333,"We need to be cleansed of all the dust that has sullied our hearts. How? Prayer, fasting, works of mercy: this is the journey of #Lent.",religious
334,"In the crucial moments of history, those who left a good mark were able to do so because they translated ideals, desires and values into concrete actions. You will change the economic world if you use your hands together with your heart and head. #EconomyOfFrancesco",religious
335,"In a world so often individualistic, how precious is your profoundly genuine sense of family & community toward the #IndegenousPeoples! How important it is to cultivate the bond between the young & the old, and to preserve a healthy & harmonious relationship with all of creation!",religious
336,"Mary is the Mother who gives us her Son Jesus. Mary is the path that guides us to the Heart of Christ, who gave his life for love of us. This is why we love her and venerate her. #MotheroftheChurch",religious
337,They are victims whose innocent blood cries to Heaven and implores: put an end to this war! Silence the weapons! Stop sowing death and destruction! #PrayTogether,religious
338,"Sometimes we human beings believe that we are the masters of everything, or on the contrary, we lose all self-esteem. #Prayer helps us to find the right dimension in our relationship with God, our Father, and with all Creation.",religious
339,"To love like Jesus is above all a grace to be implored insistently: “Jesus, you who love me, teach me to love like you. Jesus, you who forgive me, teach me to forgive like you. Send your Spirit, the Spirit of love, upon me.”  https://vatican.va/content/francesco/en/homilies/2022/documents/20221105-omelia-bahrain.html…",religious
340,"On this World #PressFreedom Day, let us #PrayTogether for the journalists who pay in person, with their lives or imprisonment, to serve this right. Special thanks to those who courageously inform us of the wounds of humanity.",religious
341,Part of the vocation of grandparents is to support their sons and daughters in raising their children. The little ones learn the power of tenderness and respect for frailty: irreplaceable lessons that are easier to impart and receive with grandparents. #BlessingOfTime,religious
342,Discernment is demanding but indispensable for living. It requires a filial relationship with God. God is Father and He does not leave us alone. He is always willing to welcome us. But He never imposes His will. Why? Because He wants to be loved and not feared. #GeneralAudience,religious
343,"Let us continue to invoke the intercession of Our Lady, so that God might give the world peace, and let us pray in particular for the Ukrainian people.",religious
344,Jesus spoke of this hope when he announced his passion and death saying he would “be raised on the third day” (Mt 20:19). He was speaking of the future opened up by the Father’s mercy. Hoping with him and thanks to him means receiving from his open Heart the Father’s forgiveness.,religious
345,"Before going to the internet for advice, always seek out good counselors in life, wise and reliable people who can guide and help you. Each of us needs to be accompanied on the road of life!",religious
346,"In God, no act of love, no matter how small, and no generous effort will ever be lost.",religious
347,"Let us today entrust ourselves to the #HolyArchangels Michael, Raphael and Gabriel, so they may protect us in the fight against the devil’s seductions, help us bring the Good News, and take us by the hand on life’s journey so we may cooperate in God’s plan of salvation.",religious
348,"During this Season of #Lent, it’s good not to turn off the light in our rooms without placing ourselves before God’s light. Let’s give the Lord the chance to reawaken our hearts by opening the Gospel and letting ourselves be amazed by the #WordofGod that illuminates our steps.",religious
349,"What is the shortest way to encounter Jesus? Make yourself needy. Recognize your need for grace, your need for forgiveness, your need for joy. And Jesus will draw near to you. #GeneralAudience",religious
350,"The treasure we have received with our Christian vocation, we are obliged to give: it is the dynamic nature of the vocation, the dynamic nature of life.",religious
351,"Let us ask the Virgin Mary to touch the hearts of those who can stop the war in Ukraine. Let us not forget the suffering of those people, especially of the babies, the elderly, the people who are sick. Let us #PrayTogether.",religious
352,"Today is Mother’s Day in many countries. Let us affectionately remember our mothers, even those who are no longer with us down here, but who live in our hearts. Our prayer, our affection, and our best wishes for all our mothers.",religious
353,"Dear #YoungPeople, I invite you to transform the “old continent” into a “new continent”, and this is only possible with you: it is now up to you to present the world with a new face of #Europe. 
https://vatican.va/content/francesco/en/messages/pont-messages/2022/documents/20220706-messaggio-conferenza-giovani.html…",religious
354,"Let’s hear people's thirst for #peace and go back to international peace conferences gatherings where the central theme is disarmament! May the enormous funds that continue to be destined to weapons be diverted to development, health care and nutrition. #ApostolicJourney #Malta",religious
355,"Jesus is alive!  Today, too, he walks in our midst, changes us and sets us free.  Thanks to him, evil has been robbed of its power; failure can no longer hold us back from starting anew; and death has become a passage to the stirrings of new life.",religious
356,"Violence kills the future. I hope that the Israeli and Palestinian authorities will more readily take to heart the pursuit of dialogue, building mutual trust, without which there will never be a solution for #peace in the #HolyLand.",religious
357,"Preparing the #creche for Baby Jesus, we once again learn who our Lord is. He is the God of humble meekness, of mercy and love, who intervenes always respecting our freedom and our choices.",religious
358,"And let us not forget the suffering of the Ukrainian people. I would like you all to keep in mind a question: what am I doing today for the Ukrainian people? Do I pray? Am I doing something? Am I trying to understand? Each one of you, answer in your heart.",religious
359,"The call to follow Jesus is a decisive moment for every Christian.  If someone does not find the courage to set out on the journey, the risk is to remain a spectator of one’s own existence and to live the faith halfway. #GospelOfTheDay (Mt 4:12-23)",religious
360,"I ask forgiveness for the ways in which many members of the Church cooperated in those projects of cultural destruction and assimilation stipulated by the government, which culminated in the system of residential schools. #IndigenousPeoples #Canada",religious
361,"In #Ukraine, bombardments continue which are causing death, destruction and suffering for the population. Please, let us not forget these people afflicted by the war. Let us not forget this in our heart and with our prayers.",religious
362,"We need to dream even as a Church. We need enthusiasm, we need the passion of youth, to be witnesses of God who is always young!",religious
363,"Evangelization is never a mere repetition of the past. The joy of the #Gospel is always Christ, but the routes this good news can travel on through time and history are different. #OctoberMissionary",religious
364,"The #Eucharist invites us to conversion: from indifference to compassion, from waste to sharing, from individualism to fraternity, because there is no true Eucharistic worship without compassion for the many “Lazaruses” who walk beside us even today.",religious
365,Every baptized person is sent to announce the Good News by loving and serving others. We cannot remain mere spectators. Apostolic zeal impels us to always seek new ways of proclaiming and witnessing to God's love. #GeneralAudience,religious
366,"God loves us so much that He shares our humanity and our lives. He never leaves us alone either in joy or in sorrow because He is the Emmanuel, the God with us, the light that illuminates the darkness and the tender presence that accompanies us on our journey. #Christmas",religious
367,"Let us #PrayTogether for the elderly, who represent the roots and memory of their people, so that their experience and wisdom may help young people to look hopefully and responsibly towards the future. #PrayerIntention",religious
368,"Everyone can discover in #SaintJoseph a man who goes unnoticed, a man whose daily presence is discreet and hidden, an intercessor, a support, and a guide in difficult moments.",religious
369,"We have been saved by the same blood, we are one family, so let us welcome each other, love each another, heal each other’s wounds. Let us be a “synod”, in other words, “journey together”. For God is present wherever love reigns! #ApostolicJourney",religious
370,"I ask everyone to increase their prayers for peace and to have the courage to say, to show that peace is possible. Political leaders, please, listen to the voice of the people who want peace, not an escalation of the conflict.",religious
371,"The wounds on the body of the risen Jesus are the sign of the battle he fought and won for us, won with the weapons of love, so that we might have #peace and remain in peace.",religious
